Month,"Steak, sirloin","Steak, round",Round roast,Chuck roast,All Uncooked Other Beef (Excluding Veal),All uncooked ground beef,All Uncooked Beef Roasts,All Uncooked Beef Steaks,Boxed beef cutout choice,Boxed beef cutout select,"ln Steak, sirloin","ln Steak, sirloin1","dln Steak, sirloin","ln Steak, round","ln Steak, round1","dln Steak, round",ln Round roast,ln Round roast1,dln Round roast,ln Chuck roast,ln Chuck roast1,dln Chuck roast,ln All Uncooked Other Beef (Excluding Veal),ln All Uncooked Other Beef (Excluding Veal)1,dln All Uncooked Other Beef (Excluding Veal),ln All uncooked ground beef,ln All uncooked ground beef1,dln All uncooked ground beef,ln All Uncooked Beef Roasts,ln All Uncooked Beef Roasts1,dln All Uncooked Beef Roasts,ln All Uncooked Beef Steaks,ln All Uncooked Beef Steaks1,dln All Uncooked Beef Steaks,ln Boxed beef cutout choice,ln Boxed beef cutout choice1,dln Boxed beef cutout choice,ln Boxed beef cutout select,ln Boxed beef cutout select1,dln Boxed beef cutout select
2000-11,4.704,3.255,2.931,2.512,2.46,2.044,2.882,4.057,118.05,109.24,1.5484132105963258,1.5644405465033646,-0.016027335907038864,1.1801922756605325,1.1687600485701914,0.011432227090341085,1.0753436617287555,1.0818051703517284,-0.0064615086229729,0.9210792486059522,0.9407882034745424,-0.019708954868590145,0.9001613499442714,0.9042181506398859,-0.0040568006956144265,0.714908672341458,0.7055697005585024,0.009338971782955618,1.0584844975773304,1.0705556908855842,-0.012071193308253791,1.4004437842243103,1.397234301158225,0.0032094830660853724,4.771108263531522,4.7236640800358805,0.04744418349564139,4.693547296605504,4.625168872494781,0.06837842411072348
2000-12,4.811,3.278,3.025,2.515,2.506,2.062,2.925,4.088,126.41,117.12,1.5709049627173166,1.5484132105963258,0.02249175212099086,1.187233480321638,1.1801922756605325,0.007041204661105471,1.1069110914828049,1.0753436617287555,0.03156742975404936,0.9222728035517026,0.9210792486059522,0.0011935549457503525,0.9186878564738765,0.9001613499442714,0.01852650652960508,0.7236763855947681,0.714908672341458,0.00876771325331005,1.0732944806838198,1.0584844975773304,0.0148099831064894,1.4080558529014033,1.4004437842243103,0.007612068677093076,4.839530592507466,4.771108263531522,0.06842232897594425,4.763199050213001,4.693547296605504,0.06965175360749676
2001-01,4.747,3.405,3.178,2.698,2.622,2.101,3.106,4.16,129.78,122.09,1.5575128395691809,1.5709049627173166,-0.01339212314813576,1.2252449396014757,1.187233480321638,0.038011459279837734,1.1562520681145243,1.1069110914828049,0.049340976631719435,0.9925107577855641,0.9222728035517026,0.07023795423386148,0.9639373853415081,0.9186878564738765,0.04524952886763156,0.7424134218628634,0.7236763855947681,0.01873703626809531,1.1333357247264952,1.0732944806838198,0.06004124404267541,1.425515074273172,1.4080558529014033,0.017459221371768585,4.865840709193022,4.839530592507466,0.02631011668555594,4.804758477680764,4.763199050213001,0.041559427467762866
2001-02,4.985,3.518,3.223,2.795,2.618,2.159,3.161,4.295,128.87,125.01,1.6064334034138017,1.5575128395691809,0.048920563844620846,1.2578926463153663,1.2252449396014757,0.03264770671389061,1.1703126028333009,1.1562520681145243,0.014060534718776552,1.0278321066070624,0.9925107577855641,0.03532134882149829,0.9624106674877081,0.9639373853415081,-0.001526717853799986,0.7696451515326702,0.7424134218628634,0.027231729669806803,1.1508884332334808,1.1333357247264952,0.017552708506985537,1.4574515554362186,1.425515074273172,0.031936481163046704,4.8588041443003,4.865840709193022,-0.007036564892722197,4.828393734102471,4.804758477680764,0.023635256421707496
2001-03,5.131,3.552,3.156,2.819,2.634,2.169,3.165,4.342,129.58,127.54,1.6353005719598277,1.6064334034138017,0.028867168546026,1.2675108251299236,1.2578926463153663,0.009618178814557288,1.1493054029836278,1.1703126028333009,-0.02100719984967303,1.0363822121319755,1.0278321066070624,0.008550105524913088,0.9685036033210893,0.9624106674877081,0.006092935833381219,0.7742662318447373,0.7696451515326702,0.004621080312067094,1.1521530555961395,1.1508884332334808,0.001264622362658674,1.4683350714561,1.4574515554362186,0.010883516019881467,4.864298451021812,4.8588041443003,0.005494306721511855,4.848430040887125,4.828393734102471,0.020036306784653846
2001-04,5.323,3.504,3.256,2.809,2.627,2.193,3.191,4.429,128.93,123.83,1.6720370541906204,1.6353005719598277,0.03673648223079273,1.253905173074145,1.2675108251299236,-0.013605652055778572,1.1804994481402937,1.1493054029836278,0.031194045156665906,1.0328285481221067,1.0363822121319755,-0.0035536640098687844,0.9658425107034028,0.9685036033210893,-0.0026610926176865446,0.7852704694357512,0.7742662318447373,0.011004237591013877,1.1603343472961065,1.1521530555961395,0.008181291699967064,1.4881738249410612,1.4683350714561,0.019838753484961114,4.859269621422746,4.864298451021812,-0.005028829599065254,4.818909657227008,4.848430040887125,-0.029520383660117666
2001-05,5.394,3.527,3.27,2.765,2.657,2.195,3.17,4.466,129.03,114.9,1.6852872247175383,1.6720370541906204,0.013250170526917904,1.260447651253915,1.253905173074145,0.006542478179769828,1.184789984909162,1.1804994481402937,0.004290536768868369,1.0170406349742982,1.0328285481221067,-0.015787913147808474,0.9771976667776765,0.9658425107034028,0.011355156074273731,0.7861820465271346,0.7852704694357512,0.0009115770913834531,1.1537315878891892,1.1603343472961065,-0.006602759406917347,1.4964931534179662,1.4881738249410612,0.008319328476904975,4.860044935463755,4.859269621422746,0.0007753140410082793,4.74406218485471,4.818909657227008,-0.07484747237229783
2001-06,5.577,3.531,3.183,2.673,2.673,2.21,3.141,4.505,126.82,113.42,1.7186509974074167,1.6852872247175383,0.033363772689878335,1.2615811169462494,1.260447651253915,0.0011334656923345232,1.1578241482999556,1.184789984909162,-0.026965836609206484,0.983201437156782,1.0170406349742982,-0.03383919781751621,0.983201437156782,0.9771976667776765,0.006003770379105489,0.7929925155296614,0.7861820465271346,0.006810469002526798,1.1445412205565095,1.1537315878891892,-0.009190367332679639,1.5051878910603012,1.4964931534179662,0.008694737642334971,4.842768758271886,4.860044935463755,-0.017276177191869024,4.731097742585882,4.74406218485471,-0.01296444226882798
2001-07,5.636,3.518,3.157,2.801,2.683,2.183,3.166,4.532,118.93,112.77,1.7291745940364338,1.7186509974074167,0.01052359662901714,1.2578926463153663,1.2615811169462494,-0.0036884706308830673,1.1496222095758546,1.1578241482999556,-0.008201938724101021,1.0299764962779716,0.983201437156782,0.04677505912118962,0.986935571443487,0.983201437156782,0.003734134286704993,0.7807000775678068,0.7929925155296614,-0.012292437961854641,1.1524689614588204,1.1445412205565095,0.007927740902310854,1.5111633431657598,1.5051878910603012,0.0059754521054586895,4.778535084739154,4.842768758271886,-0.06423367353273157,4.725350346244197,4.731097742585882,-0.005747396341685196
2001-08,5.456,3.393,3.233,2.817,2.7,2.21,3.191,4.411,120.2,113.62,1.696715920541161,1.7291745940364338,-0.03245867349527276,1.221714485802093,1.2578926463153663,-0.03617816051327338,1.173410498743296,1.1496222095758546,0.023788289167441468,1.0356724888942357,1.0299764962779716,0.005695992616264078,0.9932517730102834,0.986935571443487,0.006316201566796464,0.7929925155296614,0.7807000775678068,0.012292437961854641,1.1603343472961065,1.1524689614588204,0.007865385837286132,1.4841014211228025,1.5111633431657598,-0.02706192204295732,4.789157022101107,4.778535084739154,0.010621937361952938,4.732859547128981,4.725350346244197,0.0075092008847841285
2001-09,5.368,3.511,3.252,2.748,2.687,2.217,3.159,4.43,119.3,108.21,1.6804553996693807,1.696715920541161,-0.016260520871780315,1.2559008971862953,1.221714485802093,0.03418641138420231,1.1792701916855641,1.173410498743296,0.005859692942268069,1.010873374360103,1.0356724888942357,-0.024799114534132638,0.9884253296333542,0.9932517730102834,-0.004826443376929279,0.7961549306341744,0.7929925155296614,0.0031624151045129834,1.1502555218199482,1.1603343472961065,-0.010078825476158348,1.4883995840570443,1.4841014211228025,0.004298162934241789,4.78164132910387,4.789157022101107,-0.007515692997237089,4.684073783583557,4.732859547128981,-0.048785763545423855
2001-10,5.206,3.501,3.184,2.836,2.649,2.236,3.149,4.421,115.93,104.64,1.6498118065723737,1.6804553996693807,-0.030643593097007038,1.2530486419725286,1.2559008971862953,-0.0028522552137666413,1.1581382679821366,1.1792701916855641,-0.021131923703427535,1.042394608669881,1.010873374360103,0.031521234309777935,0.9741822102899327,0.9884253296333542,-0.014243119343421484,0.8046885552928528,0.7961549306341744,0.008533624658678352,1.1470849421188876,1.1502555218199482,-0.003170579701060605,1.4863659148441062,1.4883995840570443,-0.0020336692129381273,4.75298656068231,4.78164132910387,-0.028654768421559673,4.650525887708889,4.684073783583557,-0.03354789587466822
2001-11,5.249,3.543,3.251,2.882,2.655,2.225,3.191,4.393,110.95,101.46,1.6580375822701627,1.6498118065723737,0.00822577569778904,1.264973825883335,1.2530486419725286,0.011925183910806325,1.1789626413217682,1.1581382679821366,0.020824373339631608,1.0584844975773304,1.042394608669881,0.016089888907449446,0.9764446546939021,0.9741822102899327,0.002262444403969388,0.7997569156182036,0.8046885552928528,-0.0049316396746491575,1.1603343472961065,1.1470849421188876,0.013249405177218954,1.4800123649936425,1.4863659148441062,-0.006353549850463658,4.709079649378603,4.75298656068231,-0.04390691130370694,4.6196646321385435,4.650525887708889,-0.030861255570345136
2001-12,5.192,3.464,3.18,2.78,2.647,2.22,3.125,4.349,113.04,105.53,1.6471189794017889,1.6580375822701627,-0.010918602868373872,1.2424239907001886,1.264973825883335,-0.02254983518314635,1.1568811967920856,1.1789626413217682,-0.022081444529682637,1.0224509277025455,1.0584844975773304,-0.0360335698747849,0.9734269232449642,0.9764446546939021,-0.0030177314489379103,0.7975071958841882,0.7997569156182036,-0.002249719734015443,1.1394342831883648,1.1603343472961065,-0.0209000641077417,1.4699459336155014,1.4800123649936425,-0.010066431378141116,4.727741738376272,4.709079649378603,0.018662088997668747,4.658995272682999,4.6196646321385435,0.03933064054445534
2002-01,5.169,3.524,3.181,2.732,2.62,2.211,3.094,4.375,111.99,107.91,1.6426792462139022,1.6471189794017889,-0.0044397331878867075,1.259596708073933,1.2424239907001886,0.017172717373744373,1.157195612767007,1.1568811967920856,0.0003144159749215447,1.0050339417085437,1.0224509277025455,-0.017416985994001877,0.9631743177730056,0.9734269232449642,-0.010252605471958609,0.7934449018753091,0.7975071958841882,-0.0040622940088790305,1.1294647521508743,1.1394342831883648,-0.009969531037490542,1.4759065198095778,1.4699459336155014,0.005960586194076356,4.718409581594602,4.727741738376272,-0.009332156781669987,4.681297546375642,4.658995272682999,0.02230227369264348
2002-02,5.121,3.555,3.21,2.812,2.623,2.251,3.167,4.354,111.53,107.18,1.6333497324804134,1.6426792462139022,-0.009329513733488781,1.2683550632552043,1.259596708073933,0.008758355181271327,1.1662709371419244,1.157195612767007,0.009075324374917315,1.0338959739484184,1.0050339417085437,0.028862032239874713,0.9643187008847367,0.9631743177730056,0.001144383111731151,0.8113745619245951,0.7934449018753091,0.017929660049285978,1.1527847675565026,1.1294647521508743,0.023320015405628336,1.4710949628123557,1.4759065198095778,-0.004811556997222022,4.714293613006445,4.718409581594602,-0.004115968588156882,4.674509664066704,4.681297546375642,-0.006787882308938009
2002-03,5.272,3.534,3.23,2.725,2.616,2.256,3.154,4.423,120.54,117.13,1.662409797200206,1.6333497324804134,0.029060064719792722,1.2624303738975047,1.2683550632552043,-0.005924689357699631,1.172482137234565,1.1662709371419244,0.006211200092640645,1.0024684281152074,1.0338959739484184,-0.031427545833210946,0.9616464335949523,0.9643187008847367,-0.0026722672897844246,0.8135933336358123,0.8113745619245951,0.0022187717112172045,1.1486714885408467,1.1527847675565026,-0.004113279015655946,1.4868181988861897,1.4710949628123557,0.015723236073833968,4.7919816480548985,4.714293613006445,0.07768803504845323,4.763284429081783,4.674509664066704,0.08877476501507875
2002-04,5.244,3.434,3.269,2.859,2.626,2.252,3.214,4.421,116.61,109.77,1.6570845659014535,1.662409797200206,-0.00532523129875262,1.2337257624752838,1.2624303738975047,-0.028704611422220916,1.1844841277420737,1.172482137234565,0.012001990507508609,1.0504719133401748,1.0024684281152074,0.048003485224967335,0.9654617758806044,0.9616464335949523,0.003815342285652168,0.8118187102774439,0.8135933336358123,-0.0017746233583684212,1.1675162673153208,1.1486714885408467,0.018844778774474102,1.4863659148441062,1.4868181988861897,-0.00045228404208352835,4.758835033532241,4.7919816480548985,-0.0331466145226571,4.698387267699225,4.763284429081783,-0.06489716138255819
2002-05,5.288,3.502,3.192,2.799,2.615,2.316,3.226,4.5,115.14,106.16,1.6654401025493852,1.6570845659014535,0.00835553664793176,1.25333423386366,1.2337257624752838,0.01960847138837618,1.1606476795875624,1.1844841277420737,-0.023836448154511247,1.0292622105333165,1.0504719133401748,-0.0212097028068583,0.9612640975168864,0.9654617758806044,-0.004197678363718094,0.8398415597107487,0.8118187102774439,0.028022849433304797,1.171242979703017,1.1675162673153208,0.003726712387696285,1.5040773967762742,1.4863659148441062,0.017711481932167983,4.7461487792476635,4.758835033532241,-0.012686254284577814,4.664947390023952,4.698387267699225,-0.033439877675272456
2002-06,5.434,3.309,3.252,2.773,2.568,2.287,3.138,4.414,114.06,107.22,1.692675511004156,1.6654401025493852,0.027235408454770793,1.1966460289394751,1.25333423386366,-0.056688204924184804,1.1792701916855641,1.1606476795875624,0.018622512098001698,1.019929766633641,1.0292622105333165,-0.009332443899675358,0.9431273858277147,0.9612640975168864,-0.018136711689171636,0.827240915040644,0.8398415597107487,-0.012600644670104688,1.143585654310841,1.171242979703017,-0.027657325392176135,1.4847813078345447,1.5040773967762742,-0.019296088941729517,4.736724625728393,4.7461487792476635,-0.009424153519270284,4.674882798399391,4.664947390023952,0.009935408375438826
2002-07,5.335,3.455,3.157,2.632,2.54,2.3,3.073,4.423,109.88,105.14,1.6742888847537167,1.692675511004156,-0.018386626250439297,1.2398224572196332,1.1966460289394751,0.04317642828015811,1.1496222095758546,1.1792701916855641,-0.029647982109709536,0.9677440134630708,1.019929766633641,-0.05218575317057028,0.9321640810304452,0.9431273858277147,-0.01096330479726948,0.8329091229351039,0.827240915040644,0.005668207894459876,1.1226542831483477,1.143585654310841,-0.020931371162493217,1.4868181988861897,1.4847813078345447,0.0020368910516450622,4.699388861227073,4.736724625728393,-0.03733576450132059,4.655292795391302,4.674882798399391,-0.019590003008088885
2002-08,5.402,3.604,3.171,2.69,2.563,2.326,3.097,4.424,110.93,102.94,1.6867692553704239,1.6742888847537167,0.012480370616707148,1.2820443397460914,1.2398224572196332,0.0422218825264582,1.1540469955562103,1.1496222095758546,0.004424785980355672,0.9895411936137477,0.9677440134630708,0.021797180150676887,0.9411784473819341,0.9321640810304452,0.00901436635148889,0.8441500540964727,0.8329091229351039,0.011240931161368817,1.1304339009910658,1.1226542831483477,0.0077796178427180784,1.4870442642200337,1.4868181988861897,0.00022606533384395,4.708899371750569,4.699388861227073,0.009510510523496052,4.6341462942246086,4.655292795391302,-0.02114650116669381
2002-09,5.259,3.483,3.202,2.655,2.559,2.3,3.116,4.42,111.83,101.91,1.6599408946072072,1.6867692553704239,-0.026828360763216708,1.2478939913838643,1.2820443397460914,-0.03415034836222719,1.1637756145745228,1.1540469955562103,0.009728619018312568,0.9764446546939021,0.9895411936137477,-0.013096538919845635,0.9396165571776518,0.9411784473819341,-0.0015618902042823235,0.8329091229351039,0.8441500540964727,-0.011240931161368817,1.136550128008502,1.1304339009910658,0.006116227017436193,1.4861396960896067,1.4870442642200337,-0.0009045681304269415,4.716979861040097,4.708899371750569,0.008080489289528536,4.6240900708406025,4.6341462942246086,-0.010056223384006024
2002-10,5.377,3.367,3.047,2.719,2.54,2.351,3.11,4.358,111.64,101.47,1.682130597827541,1.6599408946072072,0.022189703220333756,1.2140221401789375,1.2478939913838643,-0.03387185120492675,1.114157500003572,1.1637756145745228,-0.04961811457095089,1.0002641656503337,0.9764446546939021,0.023819510956431644,0.9321640810304452,0.9396165571776518,-0.007452476147206566,0.8548407695579324,0.8329091229351039,0.021931646622828538,1.1346227261911428,1.136550128008502,-0.0019274018173591756,1.472013236522428,1.4861396960896067,-0.014126459567178618,4.715279408668121,4.716979861040097,-0.0017004523719759135,4.6197631882909915,4.6240900708406025,-0.004326882549611
2002-11,5.225,3.697,3.171,2.713,2.448,2.3,3.075,4.405,116.41,109.1,1.6534547978508747,1.682130597827541,-0.02867579997666625,1.3075216799544949,1.2140221401789375,0.09349953977555736,1.1540469955562103,1.114157500003572,0.03988949555263832,0.9980550336767947,1.0002641656503337,-0.0022091319735390025,0.8952713646500796,0.9321640810304452,-0.03689271638036562,0.8329091229351039,0.8548407695579324,-0.021931646622828538,1.1233049012584813,1.1346227261911428,-0.011317824932661535,1.482740259388143,1.472013236522428,0.010727022865714808,4.75711844226015,4.715279408668121,0.04183903359202823,4.692264892839025,4.6197631882909915,0.07250170454803317
2002-12,5.452,3.552,3.198,2.806,2.443,2.314,3.175,4.378,122.45,116.04,1.695982513834286,1.6534547978508747,0.04252771598341143,1.2675108251299236,1.3075216799544949,-0.04001085482457123,1.1625256144117624,1.1540469955562103,0.008478618855552122,1.0317599816802692,0.9980550336767947,0.033704948003474455,0.8932267922756034,0.8952713646500796,-0.0020445723744761946,0.8389776287714849,0.8329091229351039,0.006068505836380966,1.155307632344655,1.1233049012584813,0.032002731086173686,1.4765919991006713,1.482740259388143,-0.006148260287471619,4.8077027833981765,4.75711844226015,0.0505843411380269,4.753934959253203,4.692264892839025,0.06167006641417849
2003-01,5.424,3.72,3.362,2.796,2.452,2.315,3.226,4.416,128.59,122.92,1.6908335506380945,1.695982513834286,-0.005148963196191625,1.3137236682850553,1.2675108251299236,0.04621284315513163,1.2125360349864238,1.1625256144117624,0.05001042057466143,1.0281898243715637,1.0317599816802692,-0.0035701573087054683,0.8969040180739649,0.8932267922756034,0.003677225798361494,0.8394096875381973,0.8389776287714849,0.0004320587667124842,1.171242979703017,1.155307632344655,0.015935347358362106,1.4852343089747944,1.4765919991006713,0.008642309874123066,4.856629048282348,4.8077027833981765,0.04892626488417129,4.811533737262284,4.753934959253203,0.05759877800908075
2003-02,5.418,3.879,3.259,2.844,2.491,2.378,3.216,4.613,128.77,121.41,1.6897267436629033,1.6908335506380945,-0.0011068069751911658,1.3555773884578302,1.3137236682850553,0.04185372017277489,1.1814203998554245,1.2125360349864238,-0.031115635130999353,1.0452115119409944,1.0281898243715637,0.017021687569430677,0.9126842362800434,0.8969040180739649,0.015780218206078445,0.8662597982685901,0.8394096875381973,0.026850110730392784,1.16813835131672,1.171242979703017,-0.0031046283862969926,1.5288784045756836,1.4852343089747944,0.04364409560088922,4.858027867285693,4.856629048282348,0.001398819003345153,4.799173247555884,4.811533737262284,-0.012360489706400024
2003-03,5.454,3.8,3.273,2.943,2.549,2.392,3.306,4.621,126.35,119.78,1.6963492844233967,1.6897267436629033,0.006622540760493401,1.33500106673234,1.3555773884578302,-0.020576321725490176,1.1857069955190436,1.1814203998554245,0.004286595663619108,1.0794294692513358,1.0452115119409944,0.034217957310341385,0.9357011253939783,0.9126842362800434,0.023016889113934957,0.8721298360883852,0.8662597982685901,0.005870037819795115,1.1957389993988325,1.16813835131672,0.02760064808211249,1.5306111318881295,1.5288784045756836,0.001732727312445892,4.839055833834204,4.858027867285693,-0.018972033451489345,4.785656726836316,4.799173247555884,-0.013516520719567993
2003-04,5.627,3.737,3.402,3.045,2.523,2.423,3.376,4.595,133.03,121.01,1.7275764404511418,1.6963492844233967,0.031227156027745062,1.3182831505033468,1.33500106673234,-0.016717916228993213,1.22436349397367,1.1857069955190436,0.03865649845462649,1.1135009011618604,1.0794294692513358,0.03407143191052464,0.9254486696589207,0.9357011253939783,-0.01025245573505762,0.8850064418343887,0.8721298360883852,0.012876605746003467,1.2166915767337108,1.1957389993988325,0.02095257733487821,1.5249687558076503,1.5306111318881295,-0.005642376080479128,4.890574666695814,4.839055833834204,0.05151883286161052,4.7958731868099616,4.785656726836316,0.01021645997364562
2003-05,5.473,3.712,3.371,3.014,2.644,2.368,3.365,4.512,141.44,123.55,1.699826912161781,1.7275764404511418,-0.027749528289360725,1.3115708149239542,1.3182831505033468,-0.006712335579392548,1.2152094362519237,1.22436349397367,-0.009154057721746378,1.1032681002043037,1.1135009011618604,-0.010232800957556742,0.97229292198944,0.9254486696589207,0.046844252330519254,0.8620457170217593,0.8850064418343887,-0.02296072481262945,1.213427963096691,1.2166915767337108,-0.003263613637019658,1.5067405141957577,1.5249687558076503,-0.018228241611892626,4.951875598889333,4.890574666695814,0.06130093219351895,4.816645932434619,4.7958731868099616,0.02077274562465714
